20251127T073912.00-0300,-29.206621,-50.896701,0.57,6,864.50,1.10
20251127T073913.00-0300,-29.206619,-50.896703,0.61,6,864.60,1.10
20251127T073914.00-0300,-29.206616,-50.896707,0.93,6,864.60,1.10
20251127T073915.00-0300,-29.206611,-50.896712,1.41,6,864.50,1.10
20251127T073916.00-0300,-29.206607,-50.896714,1.00,6,864.20,1.10
20251127T073917.00-0300,-29.206605,-50.896715,0.44,6,864.50,1.10
20251127T073918.00-0300,-29.206604,-50.896716,0.09,6,864.90,1.10
