20251124T074404.00-0300,-29.216988,-50.897176,0.02,12,771.20,0.92
20251124T074405.00-0300,-29.216987,-50.897176,0.06,12,770.80,0.74
20251124T074406.00-0300,-29.216986,-50.897177,0.09,12,770.70,0.74
20251124T074407.00-0300,-29.216986,-50.897178,0.06,12,770.50,0.74
20251124T074408.00-0300,-29.216985,-50.897178,0.11,12,770.30,0.92
20251124T074409.00-0300,-29.216984,-50.897178,0.28,12,770.10,0.74
