timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251129T111237.00-0300,-29.203424,-50.897564,11.72,12,841.00,0.58
20251129T111238.00-0300,-29.203448,-50.897544,11.67,12,841.50,0.58
20251129T111239.00-0300,-29.203473,-50.897525,12.08,12,841.80,0.58
20251129T111240.00-0300,-29.203498,-50.897507,11.96,12,842.20,0.58
20251129T111241.00-0300,-29.203524,-50.897491,11.98,12,842.50,0.58
20251129T111242.00-0300,-29.203551,-50.897474,12.00,12,842.80,0.58
20251129T111243.00-0300,-29.203578,-50.897458,12.00,12,843.00,0.58
20251129T111244.00-0300,-29.203605,-50.897442,12.19,12,843.40,0.58
20251129T111246.00-0300,-29.203659,-50.897413,12.02,12,843.60,0.58
20251129T111247.00-0300,-29.203687,-50.897398,12.30,12,843.90,0.58
20251129T111248.00-0300,-29.203716,-50.897384,12.43,12,844.20,0.58
20251129T111249.00-0300,-29.203745,-50.897371,12.50,12,844.50,0.58
20251129T111250.00-0300,-29.203774,-50.897360,12.22,12,844.50,0.58
20251129T111251.00-0300,-29.203803,-50.897350,12.58,12,844.70,0.58
20251129T111252.00-0300,-29.203835,-50.897339,13.06,12,844.50,0.58
20251129T111253.00-0300,-29.203866,-50.897328,13.50,12,844.10,0.58
20251129T111254.00-0300,-29.203899,-50.897317,13.67,12,843.80,0.58
20251129T111255.00-0300,-29.203931,-50.897303,13.39,12,843.40,0.66
20251129T111256.00-0300,-29.203960,-50.897289,12.54,12,843.20,0.66
20251129T111257.00-0300,-29.203989,-50.897274,12.69,12,843.00,0.66
20251129T111258.00-0300,-29.204018,-50.897258,12.69,12,842.70,0.58
20251129T111259.00-0300,-29.204046,-50.897243,12.74,12,842.50,0.58
20251129T111300.00-0300,-29.204075,-50.897228,12.56,12,842.30,0.58
20251129T111301.00-0300,-29.204102,-50.897211,12.39,12,842.20,0.58
20251129T111302.00-0300,-29.204129,-50.897192,12.54,12,842.00,0.58
20251129T111303.00-0300,-29.204154,-50.897173,11.82,12,841.70,0.58
20251129T111304.00-0300,-29.204177,-50.897154,11.46,12,841.40,0.58
20251129T111305.00-0300,-29.204199,-50.897132,11.98,12,841.10,0.58
20251129T111306.00-0300,-29.204220,-50.897108,11.98,12,840.90,0.58
20251129T111307.00-0300,-29.204240,-50.897082,12.09,12,840.70,0.58
20251129T111308.00-0300,-29.204257,-50.897054,12.26,12,840.40,0.58
20251129T111309.00-0300,-29.204273,-50.897025,11.76,12,840.10,0.58
20251129T111310.00-0300,-29.204285,-50.896994,12.08,12,839.90,0.58
20251129T111311.00-0300,-29.204295,-50.896962,11.96,12,839.70,0.60
20251129T111312.00-0300,-29.204304,-50.896929,11.54,12,839.50,0.58
20251129T111313.00-0300,-29.204313,-50.896898,11.48,12,839.30,0.58
20251129T111314.00-0300,-29.204324,-50.896867,11.61,12,838.90,0.58
20251129T111315.00-0300,-29.204336,-50.896837,11.80,12,838.50,0.58
20251129T111316.00-0300,-29.204349,-50.896807,11.52,12,838.00,0.58
20251129T111317.00-0300,-29.204364,-50.896779,11.32,12,837.90,0.58
20251129T111318.00-0300,-29.204383,-50.896754,11.89,12,837.70,0.58
20251129T111320.00-0300,-29.204431,-50.896714,12.30,12,837.70,0.58
20251129T111321.00-0300,-29.204459,-50.896699,11.93,12,837.70,0.58
20251129T111322.00-0300,-29.204487,-50.896688,12.02,12,837.60,0.58
20251129T111323.00-0300,-29.204516,-50.896679,11.98,12,837.80,0.58
20251129T111324.00-0300,-29.204545,-50.896672,12.09,12,837.90,0.58
20251129T111325.00-0300,-29.204575,-50.896669,11.89,12,837.90,0.58
20251129T111326.00-0300,-29.204605,-50.896673,12.02,12,838.00,0.58
20251129T111327.00-0300,-29.204634,-50.896681,12.33,12,838.00,0.58
20251129T111328.00-0300,-29.204664,-50.896692,12.32,12,838.30,0.58
20251129T111329.00-0300,-29.204692,-50.896704,12.32,12,838.50,0.58
20251129T111330.00-0300,-29.204720,-50.896718,12.17,12,838.80,0.58
20251129T111331.00-0300,-29.204748,-50.896730,12.04,12,839.20,0.58
20251129T111332.00-0300,-29.204776,-50.896742,12.09,12,839.50,0.58
20251129T111333.00-0300,-29.204805,-50.896753,12.26,12,839.70,0.58
20251129T111334.00-0300,-29.204834,-50.896763,11.87,12,839.90,0.58
20251129T111335.00-0300,-29.204862,-50.896771,11.35,12,840.10,0.58
20251129T111336.00-0300,-29.204889,-50.896780,11.52,12,840.10,0.58
20251129T111337.00-0300,-29.204917,-50.896786,11.20,12,840.20,0.58
20251129T111338.00-0300,-29.204945,-50.896792,11.19,12,840.30,0.70
20251129T111339.00-0300,-29.204972,-50.896798,11.20,12,840.30,0.58
20251129T111340.00-0300,-29.205001,-50.896803,11.37,12,840.40,0.66
20251129T111341.00-0300,-29.205029,-50.896808,11.43,12,840.40,0.66
20251129T111342.00-0300,-29.205057,-50.896814,11.41,12,840.40,0.58
20251129T111343.00-0300,-29.205086,-50.896822,11.82,12,840.30,0.66
20251129T111344.00-0300,-29.205115,-50.896831,12.20,12,840.00,0.58
20251129T111345.00-0300,-29.205145,-50.896841,12.58,12,839.60,0.58
20251129T111346.00-0300,-29.205175,-50.896854,12.67,12,839.00,0.59
20251129T111347.00-0300,-29.205206,-50.896868,13.70,12,838.60,0.58
20251129T111348.00-0300,-29.205238,-50.896886,14.58,12,838.10,0.58
20251129T111349.00-0300,-29.205272,-50.896908,15.83,12,837.60,0.58
20251129T111351.00-0300,-29.205340,-50.896960,16.52,12,837.00,0.58
20251129T111352.00-0300,-29.205372,-50.896990,16.72,12,836.40,0.58
20251129T111353.00-0300,-29.205403,-50.897019,15.93,12,835.80,0.66
20251129T111354.00-0300,-29.205433,-50.897048,15.65,12,835.10,0.68
20251129T111355.00-0300,-29.205461,-50.897078,15.43,12,834.10,0.66
20251129T111356.00-0300,-29.205486,-50.897108,14.96,12,833.60,0.66
20251129T111357.00-0300,-29.205510,-50.897136,13.72,12,833.30,0.66
20251129T111358.00-0300,-29.205532,-50.897162,12.15,12,833.10,0.71
20251129T111359.00-0300,-29.205553,-50.897187,12.37,12,832.90,0.66
20251129T111400.00-0300,-29.205574,-50.897212,12.54,12,832.80,0.71
20251129T111401.00-0300,-29.205597,-50.897238,12.58,12,832.90,0.66
20251129T111402.00-0300,-29.205620,-50.897262,12.48,12,832.90,0.66
20251129T111403.00-0300,-29.205644,-50.897285,12.48,12,833.10,0.66
20251129T111404.00-0300,-29.205667,-50.897305,11.15,12,832.90,0.66
20251129T111405.00-0300,-29.205692,-50.897322,11.82,12,832.80,0.66
20251129T111406.00-0300,-29.205717,-50.897335,10.63,12,832.90,0.66
20251129T111407.00-0300,-29.205739,-50.897342,8.57,12,832.90,0.66
20251129T111408.00-0300,-29.205757,-50.897348,6.96,12,833.10,0.68
20251129T111409.00-0300,-29.205772,-50.897351,5.94,12,833.20,0.68
20251129T111410.00-0300,-29.205785,-50.897352,5.17,12,833.20,0.68
20251129T111411.00-0300,-29.205800,-50.897354,6.39,12,833.20,0.68
20251129T111412.00-0300,-29.205817,-50.897354,6.70,12,833.00,0.68
20251129T111413.00-0300,-29.205832,-50.897355,5.94,12,833.20,0.68
20251129T111415.00-0300,-29.205859,-50.897370,5.83,12,833.10,0.68
20251129T111416.00-0300,-29.205868,-50.897382,5.26,12,833.10,0.68
20251129T111417.00-0300,-29.205871,-50.897388,1.17,12,833.10,0.68
20251129T111418.00-0300,-29.205871,-50.897386,1.57,12,833.30,0.68
20251129T111419.00-0300,-29.205869,-50.897379,3.44,12,833.40,0.66
20251129T111420.00-0300,-29.205866,-50.897368,4.22,12,833.50,0.68
20251129T111421.00-0300,-29.205865,-50.897356,4.22,12,833.50,0.68
20251129T111422.00-0300,-29.205865,-50.897344,4.04,12,833.30,0.68
20251129T111423.00-0300,-29.205867,-50.897334,3.26,12,833.40,0.71
20251129T111424.00-0300,-29.205869,-50.897327,1.93,12,833.50,0.68
20251129T111425.00-0300,-29.205869,-50.897328,1.50,12,833.50,0.71
20251129T111426.00-0300,-29.205866,-50.897336,4.28,12,833.80,0.68
20251129T111427.00-0300,-29.205861,-50.897347,4.52,12,834.00,0.70
20251129T111428.00-0300,-29.205853,-50.897356,4.57,12,834.10,0.70
20251129T111429.00-0300,-29.205847,-50.897362,3.15,12,834.10,0.68
20251129T111430.00-0300,-29.205841,-50.897366,2.82,12,834.10,0.68
20251129T111431.00-0300,-29.205838,-50.897367,0.61,12,834.20,0.60
20251129T111432.00-0300,-29.205838,-50.897368,0.39,12,834.20,0.68
20251129T111433.00-0300,-29.205838,-50.897368,0.54,12,834.20,0.68
20251129T111434.00-0300,-29.205837,-50.897369,0.19,12,834.30,0.66
20251129T111435.00-0300,-29.205838,-50.897369,0.04,12,834.20,0.60
20251129T111436.00-0300,-29.205838,-50.897369,0.07,12,834.10,0.68
20251129T111437.00-0300,-29.205838,-50.897368,0.02,12,834.10,0.68
20251129T111438.00-0300,-29.205839,-50.897367,0.00,12,834.10,0.68
20251129T111439.00-0300,-29.205839,-50.897367,0.04,12,834.20,0.60
20251129T111440.00-0300,-29.205840,-50.897366,0.04,12,834.10,0.60
20251129T111441.00-0300,-29.205840,-50.897365,0.00,12,834.10,0.60
20251129T111442.00-0300,-29.205841,-50.897365,0.06,12,834.00,0.60
20251129T111443.00-0300,-29.205841,-50.897364,0.00,12,834.00,0.60
20251129T111444.00-0300,-29.205842,-50.897363,0.06,12,833.90,0.58
20251129T111445.00-0300,-29.205843,-50.897363,0.06,12,833.90,0.58
20251129T111447.00-0300,-29.205841,-50.897363,0.19,12,833.80,0.60
20251129T111448.00-0300,-29.205842,-50.897362,0.04,12,833.70,0.60
20251129T111449.00-0300,-29.205842,-50.897361,0.06,12,833.60,0.60
20251129T111450.00-0300,-29.205843,-50.897360,0.02,12,833.60,0.60
20251129T111451.00-0300,-29.205844,-50.897359,0.00,12,833.60,0.63
20251129T111452.00-0300,-29.205845,-50.897358,0.00,12,833.60,0.63
20251129T111453.00-0300,-29.205845,-50.897358,0.02,12,833.60,0.63
20251129T111454.00-0300,-29.205845,-50.897357,0.13,12,833.50,0.60
20251129T111455.00-0300,-29.205846,-50.897357,0.11,12,833.40,0.60
20251129T111456.00-0300,-29.205846,-50.897357,0.04,12,833.50,0.60
20251129T111457.00-0300,-29.205847,-50.897356,0.07,12,833.60,0.60
20251129T111458.00-0300,-29.205849,-50.897354,1.26,12,833.50,0.58
20251129T111459.00-0300,-29.205854,-50.897352,2.72,12,833.50,0.60
20251129T111500.00-0300,-29.205861,-50.897350,2.59,12,833.50,0.60
20251129T111501.00-0300,-29.205860,-50.897350,1.35,12,833.50,0.58
20251129T111502.00-0300,-29.205853,-50.897351,3.19,12,833.50,0.60
20251129T111503.00-0300,-29.205845,-50.897353,3.09,12,833.40,0.60
20251129T111504.00-0300,-29.205837,-50.897354,2.98,12,833.30,0.58
20251129T111505.00-0300,-29.205830,-50.897356,2.76,12,833.40,0.60
20251129T111506.00-0300,-29.205828,-50.897357,0.26,12,833.30,0.60
20251129T111507.00-0300,-29.205832,-50.897356,2.67,12,833.30,0.58
20251129T111508.00-0300,-29.205839,-50.897354,3.11,12,833.20,0.60
20251129T111509.00-0300,-29.205847,-50.897354,3.28,12,833.20,0.60
20251129T111510.00-0300,-29.205853,-50.897355,2.39,12,833.20,0.58
20251129T111511.00-0300,-29.205853,-50.897356,1.31,12,833.30,0.60
20251129T111512.00-0300,-29.205846,-50.897357,3.41,12,833.20,0.60
20251129T111513.00-0300,-29.205839,-50.897359,2.67,12,833.50,0.60
20251129T111514.00-0300,-29.205833,-50.897361,2.57,12,833.50,0.60
20251129T111515.00-0300,-29.205829,-50.897362,0.89,12,833.50,0.60
20251129T111517.00-0300,-29.205828,-50.897362,0.04,12,833.70,0.60
20251129T111518.00-0300,-29.205830,-50.897362,0.22,12,833.80,0.60
20251129T111519.00-0300,-29.205830,-50.897362,0.04,12,834.10,0.63
20251129T111520.00-0300,-29.205830,-50.897362,0.04,12,834.50,0.60
20251129T111521.00-0300,-29.205830,-50.897362,0.07,12,834.60,0.60
20251129T111522.00-0300,-29.205831,-50.897362,0.06,12,834.80,0.68
20251129T111523.00-0300,-29.205831,-50.897362,0.00,12,834.90,0.68
20251129T111524.00-0300,-29.205831,-50.897362,0.02,12,835.00,0.68
20251129T111525.00-0300,-29.205831,-50.897362,0.02,12,835.10,0.68
20251129T111526.00-0300,-29.205832,-50.897362,0.13,12,835.20,0.68
20251129T111527.00-0300,-29.205832,-50.897362,0.00,12,835.30,0.68
20251129T111528.00-0300,-29.205832,-50.897363,0.06,12,835.30,0.66
20251129T111529.00-0300,-29.205832,-50.897363,0.06,12,835.40,0.68
20251129T111530.00-0300,-29.205832,-50.897363,0.04,12,835.40,0.68
20251129T111531.00-0300,-29.205831,-50.897363,0.04,12,835.50,0.60
20251129T111532.00-0300,-29.205831,-50.897363,0.02,12,835.50,0.60
20251129T111533.00-0300,-29.205831,-50.897364,0.06,12,835.50,0.60
20251129T111534.00-0300,-29.205831,-50.897363,0.19,12,835.50,0.60
20251129T111535.00-0300,-29.205830,-50.897364,0.04,12,835.50,0.60
20251129T111536.00-0300,-29.205830,-50.897364,0.02,12,835.50,0.60
20251129T111537.00-0300,-29.205830,-50.897364,0.04,12,835.50,0.60
20251129T111538.00-0300,-29.205830,-50.897364,0.04,12,835.50,0.60
20251129T111539.00-0300,-29.205829,-50.897364,0.02,12,835.60,0.60
20251129T111540.00-0300,-29.205829,-50.897364,0.00,12,835.60,0.60
20251129T111541.00-0300,-29.205829,-50.897364,0.00,12,835.60,0.60
20251129T111542.00-0300,-29.205828,-50.897364,0.02,12,835.60,0.60
20251129T111543.00-0300,-29.205828,-50.897364,0.06,12,835.60,0.60
20251129T111544.00-0300,-29.205828,-50.897364,0.04,12,835.60,0.60
