timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251127T073849.00-0300,-29.206635,-50.896625,2.50,6,888.80,1.10
20251127T073850.00-0300,-29.206630,-50.896632,2.35,6,887.70,1.10
20251127T073851.00-0300,-29.206626,-50.896640,2.93,6,886.00,1.10
20251127T073852.00-0300,-29.206625,-50.896645,2.57,6,883.50,1.10
20251127T073853.00-0300,-29.206626,-50.896650,2.31,6,881.50,1.10
20251127T073854.00-0300,-29.206627,-50.896654,2.31,6,880.30,1.10
20251127T073855.00-0300,-29.206625,-50.896659,1.85,6,876.90,1.10
20251127T073856.00-0300,-29.206621,-50.896666,2.30,6,875.20,1.10
20251127T073857.00-0300,-29.206618,-50.896674,2.80,6,873.90,1.10
20251127T073858.00-0300,-29.206615,-50.896680,2.20,6,873.10,1.10
20251127T073859.00-0300,-29.206607,-50.896683,3.32,6,870.50,1.10
20251127T073900.00-0300,-29.206605,-50.896685,2.02,6,869.60,1.10
20251127T073901.00-0300,-29.206603,-50.896693,2.28,6,868.20,1.10
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251127T073902.00-0300,-29.206605,-50.896698,1.54,6,866.70,1.10
20251127T073903.00-0300,-29.206608,-50.896703,1.37,6,867.00,1.10
20251127T073904.00-0300,-29.206612,-50.896696,1.33,6,868.80,1.10
20251127T073905.00-0300,-29.206616,-50.896696,1.24,6,867.70,1.10
20251127T073906.00-0300,-29.206620,-50.896695,1.52,6,865.40,1.10
20251127T073907.00-0300,-29.206622,-50.896696,0.83,6,864.80,1.10
20251127T073908.00-0300,-29.206624,-50.896697,0.67,6,864.20,1.10
20251127T073909.00-0300,-29.206626,-50.896697,0.83,6,864.00,1.10
20251127T073911.00-0300,-29.206624,-50.896700,0.24,6,863.80,1.10
