20250927T115851.00-0300,-29.245966,-50.921422,0.20,12,772.80,0.70,,,
20250927T115852.00-0300,-29.245965,-50.921423,0.24,12,773.80,0.70,,,
20250927T115853.00-0300,-29.245965,-50.921424,0.15,12,774.00,0.70,,,
20250927T115854.00-0300,-29.245964,-50.921425,0.06,12,774.30,0.74,,,
20250927T115855.00-0300,-29.245963,-50.921426,0.22,12,774.90,0.70,,,
20250927T115856.00-0300,-29.245963,-50.921427,0.17,12,775.30,0.70,,,
20250927T115857.00-0300,-29.245962,-50.921427,0.24,12,775.60,0.70,,,
20250927T115859.00-0300,-29.245962,-50.921430,0.11,12,775.30,0.70,,,
20250927T115900.00-0300,-29.245962,-50.921431,0.07,12,775.20,0.74,,,
20250927T115901.00-0300,-29.245962,-50.921433,0.07,12,775.10,0.70,,,
20250927T115902.00-0300,-29.245963,-50.921434,0.07,12,774.70,0.70,,,
20250927T115903.00-0300,-29.245963,-50.921436,0.07,12,774.90,0.70,,,
20250927T115904.00-0300,-29.245963,-50.921437,0.04,12,774.70,0.74,,,
20250927T115905.00-0300,-29.245964,-50.921438,0.11,12,775.10,0.74,,,
20250927T115907.00-0300,-29.245964,-50.921441,0.59,12,775.10,0.70,,,
20250927T115908.00-0300,-29.245964,-50.921441,0.24,12,774.90,0.74,,,
20250927T115909.00-0300,-29.245965,-50.921442,0.20,12,774.40,0.74,,,
20250927T115910.00-0300,-29.245966,-50.921443,0.46,12,774.20,0.74,,,
20250927T115911.00-0300,-29.245967,-50.921444,0.46,12,773.90,0.74,,,
20250927T115912.00-0300,-29.245968,-50.921445,0.31,12,773.60,0.74,,,
20250927T115913.00-0300,-29.245970,-50.921446,0.39,12,773.30,0.74,,,
20250927T115915.00-0300,-29.245973,-50.921447,0.70,12,773.10,0.74,,,
20250927T115916.00-0300,-29.245974,-50.921446,0.57,12,773.00,0.74,,,
20250927T115917.00-0300,-29.245976,-50.921447,0.30,12,772.50,0.73,,,
20250927T115918.00-0300,-29.245978,-50.921448,0.33,12,772.60,0.77,,,
20250927T115919.00-0300,-29.245979,-50.921448,0.31,12,772.70,0.73,,,
20250927T115920.00-0300,-29.245980,-50.921446,1.00,12,772.70,0.70,,,
20250927T115921.00-0300,-29.245979,-50.921447,0.65,12,773.20,0.79,,,
20250927T115923.00-0300,-29.245980,-50.921447,0.85,12,773.50,0.70,,,
20250927T115924.00-0300,-29.245980,-50.921445,0.96,12,773.40,0.74,,,
20250927T115925.00-0300,-29.245980,-50.921444,0.80,12,773.60,0.70,,,
20250927T115926.00-0300,-29.245979,-50.921443,0.57,12,773.70,0.70,,,
20250927T115927.00-0300,-29.245979,-50.921444,0.26,12,773.80,0.74,,,
20250927T115928.00-0300,-29.245979,-50.921445,0.50,12,773.80,0.70,,,
20250927T115929.00-0300,-29.245978,-50.921445,0.50,12,773.90,0.75,,,
20250927T115930.00-0300,-29.245978,-50.921448,0.54,12,774.00,0.74,,,
20250927T115932.00-0300,-29.245978,-50.921450,0.43,12,773.90,0.70,,,
20250927T115933.00-0300,-29.245979,-50.921452,0.43,12,773.60,0.74,,,
20250927T115934.00-0300,-29.245980,-50.921452,0.67,12,773.60,0.81,,,
20250927T115935.00-0300,-29.245980,-50.921452,0.41,12,773.80,0.70,,,
20250927T115936.00-0300,-29.245981,-50.921453,0.44,12,774.00,0.77,,,
20250927T115937.00-0300,-29.245982,-50.921454,0.50,12,774.10,0.77,,,
20250927T115938.00-0300,-29.245982,-50.921455,0.22,12,774.30,0.77,,,
20250927T115940.00-0300,-29.245984,-50.921456,0.50,12,774.30,0.77,,,
20250927T115941.00-0300,-29.245985,-50.921456,0.61,12,774.70,0.77,,,
20250927T115942.00-0300,-29.245986,-50.921457,0.39,12,774.60,0.77,,,
20250927T115943.00-0300,-29.245986,-50.921459,0.22,12,774.50,0.83,,,
20250927T115944.00-0300,-29.245987,-50.921461,0.22,12,774.60,0.83,,,
20250927T115945.00-0300,-29.245986,-50.921462,0.22,12,775.20,0.70,,,
20250927T115946.00-0300,-29.245985,-50.921462,0.46,12,775.80,0.70,,,
20250927T115947.00-0300,-29.245984,-50.921462,0.57,12,776.40,0.77,,,
20250927T115949.00-0300,-29.245982,-50.921462,0.11,12,776.90,0.77,,,
20250927T115950.00-0300,-29.245981,-50.921461,0.02,12,778.00,0.77,,,
20250927T115951.00-0300,-29.245979,-50.921461,0.09,12,778.60,0.77,,,
20250927T115952.00-0300,-29.245978,-50.921462,0.13,12,779.30,0.77,,,
20250927T115953.00-0300,-29.245976,-50.921462,0.17,12,780.10,0.70,,,
20250927T115954.00-0300,-29.245974,-50.921462,0.17,12,780.80,0.70,,,
20250927T115955.00-0300,-29.245972,-50.921463,0.19,12,781.60,0.77,,,
20250927T115956.00-0300,-29.245970,-50.921464,0.07,12,782.30,0.77,,,
20250927T115958.00-0300,-29.245967,-50.921465,0.04,12,783.40,0.70,,,
20250927T115959.00-0300,-29.245967,-50.921466,0.19,12,783.90,0.70,,,
20250927T120000.00-0300,-29.245965,-50.921465,0.37,12,784.40,0.70,,,
20250927T120001.00-0300,-29.245963,-50.921465,0.17,12,784.90,0.70,,,
20250927T120002.00-0300,-29.245962,-50.921465,0.13,12,785.20,0.70,,,
20250927T120003.00-0300,-29.245960,-50.921465,0.19,12,785.80,0.70,,,
20250927T120004.00-0300,-29.245959,-50.921464,0.20,12,786.20,0.70,,,
20250927T120006.00-0300,-29.245957,-50.921463,0.15,12,786.50,0.70,,,
20250927T120007.00-0300,-29.245956,-50.921462,0.13,12,787.20,0.70,,,
20250927T120008.00-0300,-29.245955,-50.921462,0.22,12,787.60,0.70,,,
20250927T120009.00-0300,-29.245954,-50.921461,0.06,12,788.00,0.74,,,
20250927T120010.00-0300,-29.245953,-50.921460,0.09,12,788.80,0.70,,,
20250927T120011.00-0300,-29.245953,-50.921459,0.13,12,789.10,0.70,,,
20250927T120012.00-0300,-29.245953,-50.921459,0.06,12,789.40,0.70,,,
20250927T120013.00-0300,-29.245952,-50.921458,0.11,12,789.50,0.70,,,
20250927T120015.00-0300,-29.245950,-50.921456,0.22,12,789.90,0.74,,,
20250927T120016.00-0300,-29.245950,-50.921455,0.04,12,790.30,0.74,,,
20250927T120017.00-0300,-29.245949,-50.921454,0.30,12,790.60,0.74,,,
20250927T120018.00-0300,-29.245948,-50.921452,0.07,12,790.80,0.74,,,
20250927T120019.00-0300,-29.245946,-50.921450,0.13,12,790.90,0.70,,,
20250927T120020.00-0300,-29.245946,-50.921450,0.11,12,790.70,0.70,,,
20250927T120021.00-0300,-29.245945,-50.921449,0.06,12,790.70,0.74,,,
20250927T120023.00-0300,-29.245944,-50.921449,0.06,12,790.60,0.70,,,
20250927T120024.00-0300,-29.245943,-50.921448,0.24,12,790.50,0.74,,,
20250927T120025.00-0300,-29.245943,-50.921448,0.15,12,790.20,0.74,,,
20250927T120026.00-0300,-29.245943,-50.921448,0.22,12,789.90,0.70,,,
20250927T120027.00-0300,-29.245943,-50.921449,0.19,12,789.70,0.74,,,
20250927T120028.00-0300,-29.245942,-50.921450,0.24,12,789.50,0.74,,,
20250927T120029.00-0300,-29.245942,-50.921450,0.15,12,789.20,0.70,,,
20250927T120031.00-0300,-29.245943,-50.921451,0.07,12,788.80,0.70,,,
20250927T120032.00-0300,-29.245943,-50.921450,0.06,12,788.40,0.70,,,
20250927T120033.00-0300,-29.245942,-50.921450,0.22,12,788.40,0.84,,,
20250927T120034.00-0300,-29.245942,-50.921450,0.11,12,788.10,0.74,,,
20250927T120035.00-0300,-29.245942,-50.921450,0.19,12,787.70,0.70,,,
20250927T120036.00-0300,-29.245943,-50.921450,0.04,12,787.30,0.74,,,
20250927T120037.00-0300,-29.245942,-50.921450,0.06,12,787.30,0.84,,,
20250927T120038.00-0300,-29.245942,-50.921449,0.15,12,787.10,0.77,,,
20250927T120039.00-0300,-29.245942,-50.921449,0.13,12,786.90,0.84,,,
20250927T120041.00-0300,-29.245940,-50.921449,0.52,12,786.80,0.84,,,
20250927T120042.00-0300,-29.245941,-50.921446,0.96,12,786.20,0.84,,,
20250927T120043.00-0300,-29.245941,-50.921445,0.63,12,785.90,0.84,,,
20250927T120044.00-0300,-29.245942,-50.921442,0.83,12,785.40,0.84,,,
20250927T120045.00-0300,-29.245943,-50.921440,0.85,12,784.80,1.00,,,
20250927T120046.00-0300,-29.245945,-50.921438,1.06,12,784.00,0.74,,,
20250927T120047.00-0300,-29.245945,-50.921437,0.65,12,783.80,0.74,,,
20250927T120048.00-0300,-29.245945,-50.921437,0.52,12,783.70,0.79,,,
20250927T120050.00-0300,-29.245947,-50.921436,0.37,12,783.50,0.79,,,
20250927T120051.00-0300,-29.245948,-50.921436,0.24,12,782.70,0.74,,,
20250927T120052.00-0300,-29.245950,-50.921433,0.65,12,781.90,0.82,,,
20250927T120053.00-0300,-29.245953,-50.921431,0.76,12,781.10,0.81,,,
20250927T120054.00-0300,-29.245955,-50.921429,0.78,12,780.50,0.82,,,
20250927T120055.00-0300,-29.245955,-50.921430,0.56,12,780.20,0.82,,,
20250927T120056.00-0300,-29.245955,-50.921431,0.63,12,780.00,0.82,,,
20250927T120058.00-0300,-29.245957,-50.921431,0.44,12,779.80,0.82,,,
20250927T120059.00-0300,-29.245959,-50.921430,0.80,12,778.80,0.82,,,
20250927T120100.00-0300,-29.245959,-50.921430,0.54,12,778.50,0.82,,,
20250927T120101.00-0300,-29.245961,-50.921429,0.78,12,777.80,0.82,,,
20250927T120102.00-0300,-29.245962,-50.921428,1.35,12,777.40,0.74,,,
20250927T120103.00-0300,-29.245963,-50.921427,0.89,12,777.00,0.74,,,
20250927T120104.00-0300,-29.245964,-50.921427,0.56,12,776.50,0.74,,,
20250927T120105.00-0300,-29.245964,-50.921427,0.13,12,775.90,0.70,,,
20250927T120107.00-0300,-29.245965,-50.921427,0.33,12,775.10,0.74,,,
20250927T120108.00-0300,-29.245964,-50.921429,0.20,12,774.90,0.74,,,
20250927T120109.00-0300,-29.245963,-50.921431,0.43,12,775.10,0.74,,,
20250927T120110.00-0300,-29.245964,-50.921431,0.20,12,774.50,0.74,,,
20250927T120111.00-0300,-29.245965,-50.921431,0.39,12,774.10,0.70,,,
20250927T120113.00-0300,-29.245965,-50.921431,0.52,12,773.30,0.74,,,
20250927T120114.00-0300,-29.245964,-50.921433,0.37,12,772.90,0.82,,,
20250927T120115.00-0300,-29.245963,-50.921434,0.11,12,772.60,0.74,,,
20250927T120116.00-0300,-29.245962,-50.921435,0.41,12,772.10,0.82,,,
20250927T120117.00-0300,-29.245960,-50.921439,0.65,12,771.80,0.82,,,
20250927T120118.00-0300,-29.245958,-50.921441,0.46,12,771.80,0.74,,,
20250927T120119.00-0300,-29.245956,-50.921444,0.39,12,771.70,0.82,,,
20250927T120121.00-0300,-29.245953,-50.921446,0.48,12,771.60,0.77,,,
20250927T120122.00-0300,-29.245953,-50.921447,0.11,12,771.70,0.87,,,
20250927T120123.00-0300,-29.245954,-50.921445,0.52,12,771.30,0.77,,,
20250927T120124.00-0300,-29.245954,-50.921443,0.46,12,771.00,0.74,,,
20250927T120125.00-0300,-29.245955,-50.921441,0.43,12,770.70,0.74,,,
20250927T120126.00-0300,-29.245957,-50.921439,0.31,12,771.20,0.85,,,
20250927T120127.00-0300,-29.245959,-50.921437,0.43,12,771.70,0.85,,,
20250927T120129.00-0300,-29.245961,-50.921434,0.52,12,772.10,0.83,,,
20250927T120130.00-0300,-29.245965,-50.921430,0.63,12,772.20,0.88,,,
20250927T120131.00-0300,-29.245964,-50.921430,0.28,12,772.60,0.70,,,
20250927T120132.00-0300,-29.245963,-50.921433,0.37,12,773.10,0.70,,,
20250927T120133.00-0300,-29.245964,-50.921428,1.52,12,773.40,0.70,,,
20250927T120134.00-0300,-29.245965,-50.921428,0.63,12,773.80,0.70,,,
20250927T120135.00-0300,-29.245963,-50.921432,0.78,12,774.30,0.79,,,
20250927T120137.00-0300,-29.245962,-50.921435,0.33,12,774.60,0.70,,,
20250927T120138.00-0300,-29.245963,-50.921437,0.22,12,776.40,0.70,,,
20250927T120139.00-0300,-29.245963,-50.921438,0.06,12,776.30,0.79,,,
20250927T120140.00-0300,-29.245967,-50.921441,1.98,12,776.60,0.79,,,
20250927T120141.00-0300,-29.245968,-50.921444,0.43,12,777.80,0.74,,,
20250927T120142.00-0300,-29.245968,-50.921445,0.09,12,778.60,0.74,,,
20250927T120143.00-0300,-29.245970,-50.921444,0.15,12,779.70,0.74,,,
20250927T120144.00-0300,-29.245970,-50.921441,0.22,10,779.40,0.84,,,
20250927T120146.00-0300,-29.245969,-50.921435,0.26,10,779.40,0.93,,,
20250927T120147.00-0300,-29.245969,-50.921433,0.41,12,779.20,0.70,,,
20250927T120148.00-0300,-29.245968,-50.921431,0.02,12,779.20,0.79,,,
20250927T120149.00-0300,-29.245969,-50.921432,0.07,12,779.20,0.70,,,
20250927T120150.00-0300,-29.245969,-50.921434,0.13,12,778.90,0.77,,,
20250927T120151.00-0300,-29.245971,-50.921437,0.15,12,778.50,0.70,,,
20250927T120152.00-0300,-29.245972,-50.921439,0.07,12,778.20,0.77,,,
20250927T120153.00-0300,-29.245974,-50.921442,0.06,12,777.40,0.75,,,
20250927T120155.00-0300,-29.245974,-50.921446,0.15,12,777.10,0.70,,,
20250927T120156.00-0300,-29.245975,-50.921446,0.11,12,776.70,0.70,,,
20250927T120157.00-0300,-29.245974,-50.921447,0.11,12,776.80,0.70,,,
20250927T120158.00-0300,-29.245974,-50.921447,0.41,12,776.20,0.70,,,
20250927T120159.00-0300,-29.245974,-50.921446,0.24,12,776.10,0.70,,,
20250927T120200.00-0300,-29.245973,-50.921444,0.54,12,775.50,0.77,,,
20250927T120201.00-0300,-29.245972,-50.921443,0.26,12,775.50,0.77,,,
20250927T120203.00-0300,-29.245969,-50.921440,0.28,12,775.50,0.70,,,
20250927T120204.00-0300,-29.245969,-50.921439,0.15,12,775.30,0.79,,,
20250927T120205.00-0300,-29.245968,-50.921439,0.15,12,775.30,0.84,,,
20250927T120206.00-0300,-29.245968,-50.921438,0.17,11,775.00,0.91,,,
20250927T120207.00-0300,-29.245967,-50.921438,0.07,10,774.40,0.81,,,
20250927T120208.00-0300,-29.245967,-50.921437,0.33,11,773.90,0.84,,,
20250927T120209.00-0300,-29.245967,-50.921436,0.07,11,773.40,0.97,,,
20250927T120210.00-0300,-29.245965,-50.921434,0.04,12,773.30,0.83,,,
20250927T120212.00-0300,-29.245963,-50.921433,0.13,12,773.30,0.83,,,
20250927T120213.00-0300,-29.245963,-50.921433,0.19,11,773.60,0.81,,,
20250927T120214.00-0300,-29.245961,-50.921433,0.11,11,774.00,0.81,,,
20250927T120215.00-0300,-29.245959,-50.921434,0.24,11,774.20,0.81,,,
20250927T120216.00-0300,-29.245956,-50.921436,0.44,11,774.20,0.81,,,
20250927T120217.00-0300,-29.245958,-50.921433,0.67,11,774.30,0.81,,,
20250927T120218.00-0300,-29.245957,-50.921433,0.46,10,774.30,0.87,,,
20250927T120219.00-0300,-29.245957,-50.921430,0.54,10,774.20,1.02,,,
20250927T120221.00-0300,-29.245955,-50.921429,0.67,10,774.20,0.87,,,
20250927T120222.00-0300,-29.245954,-50.921427,0.52,10,773.80,0.87,,,
20250927T120223.00-0300,-29.245953,-50.921428,0.17,10,773.90,0.87,,,
20250927T120224.00-0300,-29.245952,-50.921430,0.24,10,774.00,0.87,,,
20250927T120225.00-0300,-29.245950,-50.921430,0.46,10,773.90,0.87,,,
20250927T120226.00-0300,-29.245949,-50.921431,0.20,10,773.60,0.87,,,
20250927T120227.00-0300,-29.245947,-50.921433,0.09,10,773.50,0.87,,,
20250927T120228.00-0300,-29.245947,-50.921433,0.41,10,773.30,0.87,,,
20250927T120230.00-0300,-29.245943,-50.921436,0.31,10,773.10,0.87,,,
20250927T120231.00-0300,-29.245941,-50.921438,0.07,10,773.60,0.87,,,
20250927T120232.00-0300,-29.245939,-50.921436,0.83,12,773.00,0.77,,,
20250927T120233.00-0300,-29.245935,-50.921435,1.06,12,773.00,0.77,,,
20250927T120234.00-0300,-29.245934,-50.921436,0.67,12,773.00,0.77,,,
20250927T120235.00-0300,-29.245934,-50.921436,0.26,12,772.80,0.70,,,
20250927T120236.00-0300,-29.245932,-50.921436,0.78,12,772.50,0.70,,,
20250927T120238.00-0300,-29.245930,-50.921433,1.07,12,772.30,0.70,,,
20250927T120239.00-0300,-29.245929,-50.921433,0.59,12,772.10,0.70,,,
20250927T120240.00-0300,-29.245930,-50.921433,0.19,12,772.00,0.70,,,
20250927T120241.00-0300,-29.245932,-50.921433,0.17,12,771.70,0.70,,,
20250927T120242.00-0300,-29.245934,-50.921433,0.11,12,771.80,0.70,,,
20250927T120243.00-0300,-29.245937,-50.921433,0.35,12,771.60,0.70,,,
20250927T120244.00-0300,-29.245939,-50.921434,0.41,12,771.30,0.70,,,
20250927T120245.00-0300,-29.245942,-50.921433,0.28,12,771.00,0.70,,,
20250927T120246.00-0300,-29.245944,-50.921434,0.15,12,770.80,0.70,,,
20250927T120248.00-0300,-29.245949,-50.921434,0.24,12,770.50,0.70,,,
20250927T120249.00-0300,-29.245951,-50.921434,0.20,12,770.50,0.70,,,
20250927T120250.00-0300,-29.245953,-50.921434,0.00,12,769.80,0.85,,,
20250927T120251.00-0300,-29.245954,-50.921434,0.07,12,769.20,0.83,,,
20250927T120252.00-0300,-29.245955,-50.921434,0.11,12,768.70,0.83,,,
20250927T120253.00-0300,-29.245957,-50.921435,0.33,12,768.10,0.85,,,
20250927T120254.00-0300,-29.245958,-50.921435,0.09,12,767.80,0.83,,,
20250927T120255.00-0300,-29.245959,-50.921435,0.06,12,767.70,0.83,,,
20250927T120257.00-0300,-29.245960,-50.921433,0.17,12,767.40,0.83,,,
20250927T120258.00-0300,-29.245960,-50.921432,0.09,12,766.10,0.83,,,
20250927T120259.00-0300,-29.245960,-50.921431,0.06,12,765.80,0.83,,,
20250927T120300.00-0300,-29.245961,-50.921430,0.17,12,765.40,0.74,,,
20250927T120301.00-0300,-29.245961,-50.921429,0.13,12,765.30,0.83,,,
20250927T120302.00-0300,-29.245960,-50.921429,0.06,12,765.20,0.83,,,
20250927T120303.00-0300,-29.245960,-50.921429,0.22,12,765.20,0.83,,,
20250927T120305.00-0300,-29.245960,-50.921430,0.20,12,765.00,0.83,,,
20250927T120306.00-0300,-29.245960,-50.921430,0.06,12,765.10,0.83,,,
20250927T120307.00-0300,-29.245959,-50.921429,0.06,12,765.00,0.83,,,
20250927T120308.00-0300,-29.245958,-50.921428,0.09,12,765.00,0.83,,,
20250927T120309.00-0300,-29.245958,-50.921428,0.19,12,764.90,0.83,,,
20250927T120310.00-0300,-29.245959,-50.921429,0.19,12,765.00,0.74,,,
20250927T120311.00-0300,-29.245959,-50.921429,0.19,12,765.10,0.74,,,
20250927T120313.00-0300,-29.245960,-50.921427,0.44,12,765.20,0.74,,,
20250927T120314.00-0300,-29.245960,-50.921427,0.15,12,765.10,0.70,,,
20250927T120315.00-0300,-29.245961,-50.921428,0.65,12,765.70,0.70,,,
20250927T120316.00-0300,-29.245962,-50.921427,0.30,12,765.80,0.74,,,
20250927T120317.00-0300,-29.245962,-50.921426,0.13,12,765.70,0.74,,,
20250927T120318.00-0300,-29.245962,-50.921423,0.41,12,765.40,0.74,,,
20250927T120319.00-0300,-29.245961,-50.921423,0.15,12,765.40,0.74,,,
20250927T120321.00-0300,-29.245960,-50.921421,0.06,12,765.20,0.70,,,
20250927T120322.00-0300,-29.245961,-50.921422,0.63,12,764.70,0.74,,,
20250927T120323.00-0300,-29.245961,-50.921421,0.04,12,764.10,0.75,,,
20250927T120324.00-0300,-29.245961,-50.921421,0.07,12,764.00,0.70,,,
20250927T120325.00-0300,-29.245962,-50.921420,0.02,12,763.70,0.74,,,
20250927T120326.00-0300,-29.245962,-50.921420,0.06,12,763.30,0.70,,,
20250927T120327.00-0300,-29.245962,-50.921419,0.17,12,763.20,0.70,,,
20250927T120329.00-0300,-29.245964,-50.921418,0.13,12,763.10,0.74,,,
20250927T120330.00-0300,-29.245965,-50.921417,0.11,12,763.20,0.70,,,
20250927T120331.00-0300,-29.245966,-50.921416,0.28,12,763.20,0.70,,,
20250927T120332.00-0300,-29.245967,-50.921414,0.20,12,763.10,0.70,,,
20250927T120333.00-0300,-29.245968,-50.921412,0.17,12,763.40,0.74,,,
20250927T120334.00-0300,-29.245970,-50.921411,0.15,12,763.20,0.74,,,
20250927T120335.00-0300,-29.245972,-50.921409,0.22,12,763.20,0.70,,,
20250927T120336.00-0300,-29.245973,-50.921408,0.13,12,763.10,0.74,,,
20250927T120338.00-0300,-29.245975,-50.921405,0.11,12,763.10,0.74,,,
20250927T120339.00-0300,-29.245976,-50.921404,0.06,12,763.10,0.72,,,
20250927T120340.00-0300,-29.245977,-50.921403,0.02,12,763.20,0.72,,,
20250927T120341.00-0300,-29.245977,-50.921402,0.07,12,763.30,0.72,,,
20250927T120342.00-0300,-29.245978,-50.921400,0.15,12,763.60,0.72,,,
20250927T120343.00-0300,-29.245977,-50.921400,0.07,12,763.80,0.79,,,
20250927T120344.00-0300,-29.245978,-50.921399,0.41,12,764.10,0.72,,,
20250927T120345.00-0300,-29.245980,-50.921399,0.91,12,764.20,0.72,,,
20250927T120346.00-0300,-29.245980,-50.921397,0.46,12,764.40,0.72,,,
20250927T120348.00-0300,-29.245981,-50.921395,0.11,12,764.70,0.72,,,
20250927T120349.00-0300,-29.245982,-50.921395,0.50,12,764.60,0.72,,,
20250927T120350.00-0300,-29.245985,-50.921396,0.98,12,764.50,0.72,,,
20250927T120351.00-0300,-29.245986,-50.921397,0.83,12,764.40,0.72,,,
20250927T120352.00-0300,-29.245987,-50.921397,0.46,12,764.30,0.72,,,
20250927T120353.00-0300,-29.245987,-50.921398,0.98,12,764.20,0.72,,,
20250927T120354.00-0300,-29.245987,-50.921397,0.28,12,764.10,0.72,,,
20250927T120356.00-0300,-29.245986,-50.921396,0.11,12,764.10,0.72,,,
20250927T120357.00-0300,-29.245986,-50.921395,0.11,12,764.40,0.72,,,
20250927T120358.00-0300,-29.245987,-50.921395,0.15,12,764.40,0.72,,,
20250927T120359.00-0300,-29.245987,-50.921395,0.11,12,764.80,0.68,,,
20250927T120400.00-0300,-29.245987,-50.921395,0.07,12,764.90,0.72,,,
20250927T120401.00-0300,-29.245987,-50.921396,0.06,12,764.80,0.72,,,
20250927T120402.00-0300,-29.245988,-50.921396,0.30,12,764.60,0.68,,,
20250927T120403.00-0300,-29.245987,-50.921397,0.41,12,764.80,0.72,,,
20250927T120405.00-0300,-29.245986,-50.921398,0.35,12,765.50,0.68,,,
20250927T120406.00-0300,-29.245986,-50.921399,0.30,12,765.80,0.72,,,
20250927T120407.00-0300,-29.245986,-50.921399,0.48,12,765.80,0.72,,,
20250927T120408.00-0300,-29.245985,-50.921400,0.44,12,766.00,0.68,,,
20250927T120409.00-0300,-29.245986,-50.921401,0.09,12,765.80,0.72,,,
20250927T120411.00-0300,-29.245985,-50.921401,0.17,12,766.20,0.72,,,
20250927T120412.00-0300,-29.245986,-50.921402,0.17,12,766.10,0.72,,,
20250927T120413.00-0300,-29.245986,-50.921402,0.20,12,766.30,0.72,,,
20250927T120414.00-0300,-29.245986,-50.921403,0.31,12,766.40,0.68,,,
20250927T120415.00-0300,-29.245986,-50.921402,0.11,12,766.30,0.72,,,
20250927T120416.00-0300,-29.245987,-50.921402,0.19,12,766.20,0.72,,,
20250927T120417.00-0300,-29.245987,-50.921401,0.04,12,766.20,0.68,,,
20250927T120418.00-0300,-29.245988,-50.921401,0.06,12,766.10,0.72,,,
20250927T120419.00-0300,-29.245988,-50.921400,0.11,12,766.20,0.72,,,
20250927T120421.00-0300,-29.245990,-50.921400,0.07,12,766.10,0.72,,,
20250927T120422.00-0300,-29.245990,-50.921399,0.09,12,766.00,0.72,,,
20250927T120423.00-0300,-29.245991,-50.921399,0.09,12,766.00,0.72,,,
20250927T120424.00-0300,-29.245992,-50.921399,0.13,12,766.10,0.72,,,
20250927T120425.00-0300,-29.245993,-50.921398,0.19,12,766.30,0.72,,,
20250927T120426.00-0300,-29.245994,-50.921397,0.98,12,766.40,0.72,,,
20250927T120427.00-0300,-29.245995,-50.921396,1.02,12,766.60,0.72,,,
20250927T120429.00-0300,-29.245997,-50.921394,0.09,12,766.50,0.72,,,
20250927T120430.00-0300,-29.245998,-50.921393,0.11,12,766.90,0.72,,,
20250927T120431.00-0300,-29.245999,-50.921392,0.59,12,767.10,0.72,,,
20250927T120432.00-0300,-29.246000,-50.921392,0.15,12,767.30,0.73,,,
20250927T120433.00-0300,-29.246001,-50.921392,0.20,12,767.40,0.72,,,
20250927T120434.00-0300,-29.246001,-50.921391,0.59,12,767.70,0.72,,,
20250927T120435.00-0300,-29.246002,-50.921389,0.63,12,767.80,0.72,,,
20250927T120437.00-0300,-29.246002,-50.921388,0.81,12,767.60,0.72,,,
20250927T120438.00-0300,-29.246003,-50.921387,0.56,12,767.40,0.72,,,
20250927T120439.00-0300,-29.246004,-50.921385,0.91,12,767.10,0.72,,,
20250927T120440.00-0300,-29.246005,-50.921383,1.13,12,766.80,0.72,,,
20250927T120441.00-0300,-29.246006,-50.921382,0.74,12,766.70,0.68,,,
20250927T120442.00-0300,-29.246007,-50.921381,0.52,12,766.50,0.72,,,
20250927T120443.00-0300,-29.246007,-50.921380,0.33,12,766.40,0.72,,,
20250927T120444.00-0300,-29.246007,-50.921380,0.06,12,766.40,0.68,,,
20250927T120445.00-0300,-29.246007,-50.921380,0.39,12,766.40,0.72,,,
20250927T120447.00-0300,-29.246009,-50.921380,0.15,12,766.40,0.72,,,
20250927T120448.00-0300,-29.246009,-50.921380,0.20,12,765.80,0.72,,,
20250927T120449.00-0300,-29.246009,-50.921380,0.17,12,765.60,0.72,,,
20250927T120450.00-0300,-29.246010,-50.921380,0.13,12,765.50,0.72,,,
20250927T120451.00-0300,-29.246010,-50.921381,0.11,12,765.40,0.72,,,
20250927T120452.00-0300,-29.246010,-50.921381,0.15,12,765.30,0.72,,,
20250927T120453.00-0300,-29.246010,-50.921381,0.11,12,765.20,0.72,,,
20250927T120454.00-0300,-29.246010,-50.921382,0.26,12,765.10,0.72,,,
20250927T120456.00-0300,-29.246009,-50.921381,0.35,12,764.90,0.68,,,
20250927T120457.00-0300,-29.246009,-50.921381,0.24,12,764.60,0.68,,,
20250927T120458.00-0300,-29.246010,-50.921379,0.65,12,763.90,0.72,,,
20250927T120459.00-0300,-29.246010,-50.921378,0.31,12,763.40,0.72,,,
20250927T120500.00-0300,-29.246010,-50.921379,0.31,12,763.20,0.70,,,
20250927T120501.00-0300,-29.246010,-50.921380,0.15,12,762.70,0.75,,,
20250927T120502.00-0300,-29.246010,-50.921379,0.41,12,762.30,0.75,,,
20250927T120504.00-0300,-29.246010,-50.921381,0.50,12,762.30,0.75,,,
20250927T120505.00-0300,-29.246011,-50.921383,0.41,12,761.60,0.72,,,
20250927T120506.00-0300,-29.246010,-50.921385,0.59,12,761.60,0.68,,,
20250927T120507.00-0300,-29.246010,-50.921386,0.89,12,761.60,0.72,,,
20250927T120508.00-0300,-29.246006,-50.921387,1.76,12,762.00,0.72,,,
20250927T120509.00-0300,-29.246004,-50.921388,1.00,12,761.60,0.72,,,
20250927T120510.00-0300,-29.246005,-50.921388,0.11,12,761.00,0.72,,,
20250927T120512.00-0300,-29.246007,-50.921387,0.57,12,760.20,0.72,,,
20250927T120513.00-0300,-29.246008,-50.921389,0.13,12,759.70,0.72,,,
20250927T120514.00-0300,-29.246008,-50.921389,0.30,12,759.50,0.72,,,
20250927T120515.00-0300,-29.246008,-50.921389,0.39,12,759.40,0.76,,,
20250927T120516.00-0300,-29.246008,-50.921389,0.06,12,759.60,0.76,,,
