20251030T091435.00-0300,-29.216981,-50.897255,1.13,12,781.60,0.84
20251030T091436.00-0300,-29.216978,-50.897252,2.48,12,781.90,0.84
20251030T091438.00-0300,-29.216966,-50.897246,3.09,12,782.00,0.84
20251030T091439.00-0300,-29.216958,-50.897244,3.07,12,782.10,0.84
20251030T091440.00-0300,-29.216954,-50.897243,1.09,12,782.10,0.88
20251030T091441.00-0300,-29.216953,-50.897243,0.24,12,782.10,0.84
20251030T091442.00-0300,-29.216951,-50.897245,0.20,12,782.00,0.88
20251030T091443.00-0300,-29.216950,-50.897247,0.13,12,782.10,0.88
