20251028T141523.00-0300,-29.206492,-50.896747,0.26,12,843.30,0.82
20251028T141524.00-0300,-29.206493,-50.896744,0.91,12,842.70,0.74
20251028T141525.00-0300,-29.206495,-50.896741,0.11,12,842.30,0.82
20251028T141526.00-0300,-29.206496,-50.896737,0.31,12,842.10,0.78
20251028T141527.00-0300,-29.206497,-50.896736,0.57,12,841.80,0.78
20251028T141528.00-0300,-29.206498,-50.896734,0.17,12,841.90,0.78
20251028T141529.00-0300,-29.206499,-50.896732,0.06,12,841.80,0.78
20251028T141530.00-0300,-29.206500,-50.896729,0.11,12,842.00,0.85
20251028T141531.00-0300,-29.206501,-50.896728,0.11,12,842.20,0.85
