timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251118T091207.00-0300,-29.216964,-50.897246,4.17,12,765.20,1.42
20251118T091208.00-0300,-29.216982,-50.897256,2.04,12,769.90,0.78
20251118T091209.00-0300,-29.216971,-50.897259,0.69,12,772.80,0.75
20251118T091210.00-0300,-29.216968,-50.897262,0.33,12,775.90,0.75
20251118T091211.00-0300,-29.216980,-50.897266,0.02,12,778.50,0.75
20251118T091212.00-0300,-29.216986,-50.897263,0.04,12,778.60,0.75
20251118T091213.00-0300,-29.216992,-50.897264,0.06,12,779.40,0.75
20251118T091214.00-0300,-29.216994,-50.897266,0.04,12,779.30,0.75
20251118T091215.00-0300,-29.216993,-50.897270,0.02,12,779.00,0.80
20251118T091216.00-0300,-29.216993,-50.897269,0.02,12,779.10,0.75
20251118T091217.00-0300,-29.216992,-50.897268,0.02,12,779.00,0.75
20251118T091218.00-0300,-29.216991,-50.897267,0.02,12,778.90,0.75
20251118T091219.00-0300,-29.216991,-50.897267,0.04,12,778.80,0.75
20251118T091220.00-0300,-29.216991,-50.897265,0.07,12,778.80,0.75
20251118T091221.00-0300,-29.216991,-50.897264,0.02,12,778.70,0.75
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251118T091719.00-0300,-29.216913,-50.897719,1.48,10,803.80,1.09
20251118T091720.00-0300,-29.216874,-50.897694,0.70,12,799.90,0.98
20251118T091721.00-0300,-29.216844,-50.897688,0.44,12,799.30,0.98
20251118T091722.00-0300,-29.216843,-50.897690,0.80,12,798.60,0.91
20251118T091723.00-0300,-29.216821,-50.897683,1.39,12,797.40,1.10
20251118T091724.00-0300,-29.216805,-50.897673,1.46,12,796.50,1.00
20251118T091725.00-0300,-29.216805,-50.897677,1.24,12,797.10,0.93
20251118T091726.00-0300,-29.216809,-50.897676,0.61,12,797.10,0.80
20251118T091727.00-0300,-29.216788,-50.897655,3.44,12,794.00,0.80
20251118T091728.00-0300,-29.216761,-50.897624,3.39,12,791.00,0.81
20251118T091729.00-0300,-29.216754,-50.897605,4.54,12,787.90,0.84
20251118T091730.00-0300,-29.216753,-50.897599,3.15,12,787.70,0.79
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251118T095805.00-0300,-29.219532,-50.899984,2.91,12,828.30,0.56
20251118T095806.00-0300,-29.219540,-50.899992,4.52,12,828.10,0.56
20251118T095807.00-0300,-29.219549,-50.900003,4.32,12,828.00,0.53
20251118T095808.00-0300,-29.219556,-50.900012,4.32,12,827.60,0.53
20251118T095809.00-0300,-29.219562,-50.900021,3.85,12,827.30,0.53
20251118T095810.00-0300,-29.219567,-50.900030,4.26,12,827.00,0.53
20251118T095811.00-0300,-29.219573,-50.900042,4.57,12,826.90,0.53
20251118T095812.00-0300,-29.219580,-50.900052,4.41,12,827.00,0.53
20251118T095813.00-0300,-29.219584,-50.900062,3.85,12,826.90,0.53
20251118T095814.00-0300,-29.219587,-50.900071,3.61,12,827.20,0.53
20251118T095815.00-0300,-29.219589,-50.900082,3.85,12,827.40,0.53
20251118T095816.00-0300,-29.219590,-50.900094,4.17,12,827.70,0.53
20251118T095817.00-0300,-29.219590,-50.900107,4.48,12,827.90,0.53
20251118T095818.00-0300,-29.219589,-50.900122,5.06,12,828.10,0.53
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251124T072732.00-0300,-29.216982,-50.897618,0.19,10,798.90,1.12
20251124T072733.00-0300,-29.216977,-50.897620,0.07,10,798.80,1.12
20251124T072734.00-0300,-29.216978,-50.897622,0.11,10,799.10,1.12
20251124T072735.00-0300,-29.216980,-50.897622,0.06,10,799.10,1.12
20251124T072736.00-0300,-29.216980,-50.897622,0.11,10,799.10,1.12
20251124T072737.00-0300,-29.216980,-50.897624,0.11,10,799.30,1.04
20251124T072738.00-0300,-29.216980,-50.897624,0.06,10,799.50,1.04
20251124T072739.00-0300,-29.216988,-50.897619,0.02,12,797.00,0.90
20251124T072740.00-0300,-29.216993,-50.897615,0.00,12,795.20,0.90
20251124T072741.00-0300,-29.216997,-50.897612,0.09,12,793.80,0.90
20251124T072742.00-0300,-29.217001,-50.897609,0.13,12,792.40,0.90
20251124T072743.00-0300,-29.217004,-50.897606,0.07,12,791.50,0.90
20251124T072744.00-0300,-29.217006,-50.897604,0.06,12,790.70,0.90
20251124T072745.00-0300,-29.217008,-50.897601,0.00,12,790.00,0.90
20251124T072746.00-0300,-29.217009,-50.897600,0.09,12,789.60,0.90
20251124T072747.00-0300,-29.217010,-50.897598,0.04,12,789.00,0.90
20251124T072748.00-0300,-29.217010,-50.897597,0.00,12,788.70,0.90
20251124T072749.00-0300,-29.217010,-50.897596,0.02,12,787.90,0.74
20251124T072750.00-0300,-29.217009,-50.897595,0.04,12,787.40,0.74
20251124T072751.00-0300,-29.217009,-50.897594,0.04,12,787.10,0.74
20251124T072752.00-0300,-29.217009,-50.897593,0.13,12,786.90,0.74
20251124T072753.00-0300,-29.217009,-50.897592,0.15,12,786.70,0.74
20251124T072754.00-0300,-29.217008,-50.897591,0.07,12,786.50,0.74
20251124T072755.00-0300,-29.217008,-50.897589,0.13,12,786.30,0.74
20251124T072756.00-0300,-29.217007,-50.897588,0.06,12,786.20,0.74
20251124T072757.00-0300,-29.217006,-50.897586,0.09,12,786.10,0.74
20251124T072758.00-0300,-29.217005,-50.897585,0.04,12,786.10,0.74
20251124T072759.00-0300,-29.217005,-50.897584,0.02,12,785.90,0.87
20251124T072800.00-0300,-29.217005,-50.897584,0.02,12,785.80,0.74
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251124T072803.00-0300,-29.217005,-50.897582,0.30,12,785.60,0.74
20251124T072804.00-0300,-29.217004,-50.897580,0.15,12,785.60,0.74
20251124T072805.00-0300,-29.217005,-50.897580,0.06,12,785.40,0.87
