timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251024T150722.00-0300,-29.203615,-50.897120,5.74,12,835.50,0.64
20251024T150723.00-0300,-29.203628,-50.897112,5.80,12,835.80,0.62
20251024T150724.00-0300,-29.203640,-50.897104,5.74,12,836.00,0.62
20251024T150725.00-0300,-29.203653,-50.897096,5.98,12,836.40,0.62
20251024T150726.00-0300,-29.203665,-50.897088,5.76,12,836.80,0.59
20251024T150727.00-0300,-29.203678,-50.897081,5.96,12,836.90,0.59
20251024T150728.00-0300,-29.203688,-50.897074,4.02,12,837.10,0.59
20251024T150729.00-0300,-29.203697,-50.897069,4.24,12,837.30,0.59
20251024T150730.00-0300,-29.203706,-50.897064,4.20,12,837.60,0.59
20251024T150731.00-0300,-29.203715,-50.897058,4.33,12,837.90,0.59
20251024T150733.00-0300,-29.203733,-50.897047,4.15,12,838.10,0.59
20251024T150734.00-0300,-29.203742,-50.897041,4.15,12,838.30,0.59
20251024T150735.00-0300,-29.203751,-50.897036,3.89,12,838.40,0.59
20251024T150736.00-0300,-29.203759,-50.897031,3.78,12,838.60,0.59
20251024T150737.00-0300,-29.203768,-50.897027,3.91,12,838.80,0.59
20251024T150738.00-0300,-29.203776,-50.897023,3.87,12,838.80,0.59
20251024T150739.00-0300,-29.203784,-50.897017,3.69,12,839.00,0.59
20251024T150740.00-0300,-29.203793,-50.897014,3.63,12,839.10,0.59
20251024T150741.00-0300,-29.203801,-50.897009,3.78,12,839.20,0.59
20251024T150742.00-0300,-29.203810,-50.897004,3.76,12,839.30,0.59
20251024T150743.00-0300,-29.203818,-50.897000,3.83,12,839.40,0.59
20251024T150744.00-0300,-29.203827,-50.896996,3.83,12,839.50,0.59
20251024T150745.00-0300,-29.203835,-50.896991,3.80,12,839.70,0.59
20251024T150746.00-0300,-29.203844,-50.896987,3.82,12,839.70,0.59
20251024T150747.00-0300,-29.203853,-50.896983,3.89,12,839.80,0.59
20251024T150748.00-0300,-29.203861,-50.896978,3.89,12,840.00,0.59
20251024T150749.00-0300,-29.203870,-50.896974,3.67,12,840.10,0.59
20251024T150750.00-0300,-29.203878,-50.896969,3.57,12,840.20,0.59
20251024T150751.00-0300,-29.203887,-50.896964,3.80,12,840.40,0.59
20251024T150752.00-0300,-29.203895,-50.896958,3.83,12,840.50,0.59
20251024T150753.00-0300,-29.203904,-50.896953,3.98,12,840.50,0.59
20251024T150754.00-0300,-29.203913,-50.896949,3.98,12,840.50,0.59
20251024T150755.00-0300,-29.203921,-50.896945,3.82,12,840.60,0.59
20251024T150756.00-0300,-29.203930,-50.896939,3.91,12,840.60,0.59
20251024T150757.00-0300,-29.203938,-50.896935,3.80,12,840.70,0.59
20251024T150758.00-0300,-29.203947,-50.896930,3.94,12,840.90,0.59
20251024T150759.00-0300,-29.203956,-50.896926,4.30,12,841.00,0.59
20251024T150800.00-0300,-29.203965,-50.896921,4.11,12,841.10,0.59
20251024T150801.00-0300,-29.203974,-50.896917,3.57,12,841.00,0.59
20251024T150802.00-0300,-29.203982,-50.896912,3.69,12,841.10,0.59
20251024T150803.00-0300,-29.203990,-50.896907,4.06,12,841.00,0.59
20251024T150804.00-0300,-29.203999,-50.896902,3.98,12,841.20,0.59
20251024T150805.00-0300,-29.204007,-50.896897,3.87,12,841.40,0.59
20251024T150807.00-0300,-29.204023,-50.896886,3.74,12,841.60,0.59
20251024T150808.00-0300,-29.204031,-50.896882,3.76,12,841.80,0.59
20251024T150809.00-0300,-29.204039,-50.896877,3.82,12,841.90,0.59
20251024T150810.00-0300,-29.204047,-50.896871,3.93,12,842.00,0.59
20251024T150811.00-0300,-29.204055,-50.896867,3.85,12,842.10,0.59
20251024T150812.00-0300,-29.204063,-50.896862,3.85,12,842.10,0.59
20251024T150813.00-0300,-29.204072,-50.896857,3.89,12,842.00,0.61
20251024T150814.00-0300,-29.204080,-50.896853,3.78,12,841.90,0.59
20251024T150815.00-0300,-29.204087,-50.896848,3.56,12,841.70,0.59
20251024T150816.00-0300,-29.204096,-50.896844,3.80,12,841.60,0.59
20251024T150817.00-0300,-29.204104,-50.896841,3.76,12,841.50,0.59
20251024T150818.00-0300,-29.204112,-50.896836,3.65,12,841.40,0.59
20251024T150819.00-0300,-29.204119,-50.896831,3.80,12,841.30,0.59
20251024T150820.00-0300,-29.204127,-50.896826,3.83,12,841.10,0.59
20251024T150821.00-0300,-29.204135,-50.896820,3.80,12,841.10,0.59
20251024T150822.00-0300,-29.204144,-50.896815,4.00,12,841.10,0.59
20251024T150823.00-0300,-29.204152,-50.896810,3.72,12,841.00,0.60
20251024T150824.00-0300,-29.204160,-50.896806,3.67,12,840.90,0.60
20251024T150825.00-0300,-29.204167,-50.896802,3.37,12,840.80,0.60
20251024T150826.00-0300,-29.204175,-50.896799,3.28,12,840.70,0.59
20251024T150827.00-0300,-29.204182,-50.896795,3.54,12,840.60,0.59
20251024T150828.00-0300,-29.204190,-50.896791,3.50,12,840.40,0.59
20251024T150829.00-0300,-29.204198,-50.896788,3.44,12,840.20,0.59
20251024T150830.00-0300,-29.204205,-50.896783,3.35,12,840.10,0.59
20251024T150831.00-0300,-29.204213,-50.896779,3.59,12,840.00,0.59
20251024T150832.00-0300,-29.204220,-50.896774,3.37,12,839.80,0.59
20251024T150833.00-0300,-29.204228,-50.896770,3.63,12,839.70,0.60
20251024T150834.00-0300,-29.204236,-50.896767,3.48,12,839.50,0.60
20251024T150835.00-0300,-29.204244,-50.896764,3.46,12,839.40,0.59
20251024T150836.00-0300,-29.204253,-50.896764,3.59,12,839.30,0.59
20251024T150838.00-0300,-29.204270,-50.896767,4.11,12,839.00,0.59
20251024T150839.00-0300,-29.204276,-50.896774,3.78,12,838.80,0.59
20251024T150840.00-0300,-29.204282,-50.896780,3.30,12,838.50,0.59
20251024T150841.00-0300,-29.204286,-50.896788,3.44,12,838.70,0.59
20251024T150842.00-0300,-29.204288,-50.896797,3.43,12,838.50,0.59
20251024T150843.00-0300,-29.204287,-50.896807,3.67,12,838.40,0.59
20251024T150844.00-0300,-29.204285,-50.896817,3.57,12,838.50,0.59
20251024T150845.00-0300,-29.204283,-50.896828,4.22,12,838.60,0.59
20251024T150846.00-0300,-29.204282,-50.896837,2.41,12,838.40,0.59
20251024T150847.00-0300,-29.204282,-50.896838,0.22,12,838.40,0.59
20251024T150848.00-0300,-29.204282,-50.896831,2.93,12,838.40,0.59
20251024T150849.00-0300,-29.204282,-50.896821,3.96,12,838.20,0.59
20251024T150850.00-0300,-29.204282,-50.896810,3.78,12,838.00,0.59
20251024T150851.00-0300,-29.204282,-50.896799,3.94,12,838.00,0.59
20251024T150852.00-0300,-29.204282,-50.896787,4.04,12,838.10,0.59
20251024T150853.00-0300,-29.204283,-50.896774,4.37,12,838.00,0.59
20251024T150854.00-0300,-29.204284,-50.896762,4.17,12,837.90,0.59
20251024T150855.00-0300,-29.204287,-50.896753,3.20,12,837.70,0.59
20251024T150856.00-0300,-29.204290,-50.896746,2.19,12,837.70,0.59
20251024T150857.00-0300,-29.204290,-50.896747,1.31,12,837.80,0.59
20251024T150858.00-0300,-29.204286,-50.896753,3.19,12,837.80,0.59
20251024T150859.00-0300,-29.204278,-50.896759,4.07,12,837.90,0.59
20251024T150900.00-0300,-29.204271,-50.896766,3.72,12,838.20,0.59
20251024T150901.00-0300,-29.204264,-50.896771,3.69,12,838.50,0.59
20251024T150902.00-0300,-29.204255,-50.896776,3.74,12,838.60,0.59
20251024T150904.00-0300,-29.204239,-50.896785,3.72,12,838.80,0.59
20251024T150905.00-0300,-29.204231,-50.896789,3.65,12,839.10,0.59
20251024T150906.00-0300,-29.204223,-50.896794,3.65,12,839.30,0.59
20251024T150907.00-0300,-29.204215,-50.896797,3.44,12,839.70,0.59
20251024T150908.00-0300,-29.204208,-50.896801,3.50,12,839.90,0.59
20251024T150909.00-0300,-29.204200,-50.896805,3.48,12,840.40,0.59
20251024T150910.00-0300,-29.204193,-50.896809,3.35,12,840.70,0.59
20251024T150911.00-0300,-29.204186,-50.896813,3.61,12,841.00,0.59
20251024T150912.00-0300,-29.204178,-50.896817,3.59,12,841.20,0.59
20251024T150913.00-0300,-29.204170,-50.896822,3.59,12,841.40,0.59
20251024T150914.00-0300,-29.204163,-50.896826,3.46,12,841.60,0.59
20251024T150915.00-0300,-29.204155,-50.896831,3.48,12,841.90,0.59
20251024T150916.00-0300,-29.204148,-50.896834,3.54,12,842.10,0.59
20251024T150917.00-0300,-29.204140,-50.896839,3.74,12,842.40,0.59
20251024T150918.00-0300,-29.204132,-50.896844,3.46,12,842.60,0.59
20251024T150919.00-0300,-29.204124,-50.896848,3.46,12,842.90,0.63
20251024T150920.00-0300,-29.204117,-50.896853,3.33,12,843.10,0.59
20251024T150921.00-0300,-29.204109,-50.896857,3.59,12,843.30,0.59
20251024T150922.00-0300,-29.204101,-50.896862,3.63,12,843.50,0.59
20251024T150923.00-0300,-29.204093,-50.896867,3.76,12,843.60,0.59
20251024T150924.00-0300,-29.204085,-50.896871,3.61,12,843.80,0.59
20251024T150925.00-0300,-29.204077,-50.896875,3.37,12,843.90,0.59
20251024T150926.00-0300,-29.204069,-50.896880,3.59,12,844.20,0.59
20251024T150927.00-0300,-29.204062,-50.896884,3.52,12,844.40,0.59
20251024T150928.00-0300,-29.204053,-50.896888,3.82,12,844.60,0.59
20251024T150929.00-0300,-29.204044,-50.896891,3.63,12,844.70,0.59
20251024T150930.00-0300,-29.204036,-50.896895,3.69,12,844.80,0.59
20251024T150931.00-0300,-29.204028,-50.896898,3.56,12,844.90,0.59
20251024T150932.00-0300,-29.204020,-50.896901,3.56,12,845.20,0.59
20251024T150933.00-0300,-29.204011,-50.896905,3.72,12,845.10,0.59
20251024T150934.00-0300,-29.204003,-50.896909,3.76,12,845.20,0.59
20251024T150935.00-0300,-29.203995,-50.896913,3.48,12,845.30,0.59
20251024T150936.00-0300,-29.203988,-50.896918,3.44,12,845.30,0.59
20251024T150937.00-0300,-29.203980,-50.896923,3.83,12,845.50,0.59
20251024T150938.00-0300,-29.203971,-50.896928,3.82,12,845.70,0.59
20251024T150939.00-0300,-29.203963,-50.896933,3.82,12,845.80,0.59
20251024T150940.00-0300,-29.203955,-50.896938,4.11,12,846.00,0.59
20251024T150941.00-0300,-29.203946,-50.896943,3.93,12,846.10,0.59
20251024T150943.00-0300,-29.203929,-50.896953,3.93,12,846.10,0.59
20251024T150944.00-0300,-29.203920,-50.896958,3.93,12,846.10,0.59
20251024T150945.00-0300,-29.203912,-50.896963,3.83,12,846.10,0.59
20251024T150946.00-0300,-29.203903,-50.896967,3.82,12,846.10,0.59
20251024T150947.00-0300,-29.203894,-50.896972,3.87,12,846.00,0.59
20251024T150948.00-0300,-29.203885,-50.896976,4.00,12,845.90,0.59
20251024T150949.00-0300,-29.203876,-50.896979,3.93,12,845.80,0.59
20251024T150950.00-0300,-29.203867,-50.896983,3.82,12,845.70,0.59
20251024T150951.00-0300,-29.203858,-50.896988,3.76,12,845.70,0.59
20251024T150952.00-0300,-29.203850,-50.896992,3.87,12,845.80,0.59
20251024T150953.00-0300,-29.203841,-50.896997,3.94,12,845.90,0.59
20251024T150954.00-0300,-29.203831,-50.897001,4.06,12,845.90,0.59
20251024T150955.00-0300,-29.203822,-50.897005,3.93,12,845.90,0.59
20251024T150956.00-0300,-29.203813,-50.897009,3.74,12,846.00,0.59
20251024T150957.00-0300,-29.203804,-50.897013,3.89,12,845.90,0.59
20251024T150959.00-0300,-29.203786,-50.897022,3.93,12,845.90,0.59
20251024T151000.00-0300,-29.203777,-50.897027,3.98,12,845.90,0.59
20251024T151001.00-0300,-29.203769,-50.897032,3.98,12,845.60,0.59
20251024T151002.00-0300,-29.203760,-50.897036,3.91,12,845.50,0.59
20251024T151003.00-0300,-29.203751,-50.897041,3.93,12,845.30,0.59
20251024T151004.00-0300,-29.203742,-50.897045,3.87,12,845.20,0.59
20251024T151005.00-0300,-29.203734,-50.897050,3.85,12,845.00,0.59
20251024T151006.00-0300,-29.203725,-50.897054,4.04,12,844.80,0.59
20251024T151007.00-0300,-29.203716,-50.897058,3.87,12,844.60,0.59
20251024T151008.00-0300,-29.203707,-50.897063,3.98,12,844.50,0.59
20251024T151009.00-0300,-29.203698,-50.897066,3.76,12,844.30,0.59
20251024T151010.00-0300,-29.203690,-50.897071,3.82,12,844.20,0.59
20251024T151011.00-0300,-29.203681,-50.897076,3.96,12,844.20,0.59
20251024T151012.00-0300,-29.203672,-50.897081,3.94,12,844.00,0.59
20251024T151013.00-0300,-29.203663,-50.897085,4.04,12,843.90,0.59
20251024T151014.00-0300,-29.203654,-50.897090,3.94,12,843.80,0.59
20251024T151015.00-0300,-29.203646,-50.897095,3.80,12,843.80,0.59
20251024T151016.00-0300,-29.203637,-50.897099,3.94,12,843.70,0.59
20251024T151017.00-0300,-29.203628,-50.897103,3.83,12,843.60,0.59
20251024T151018.00-0300,-29.203619,-50.897108,3.96,12,843.60,0.59
20251024T151019.00-0300,-29.203610,-50.897113,4.00,12,843.50,0.59
20251024T151020.00-0300,-29.203601,-50.897118,4.00,12,843.50,0.59
20251024T151021.00-0300,-29.203592,-50.897123,3.93,12,843.50,0.59
20251024T151022.00-0300,-29.203583,-50.897127,3.93,12,843.40,0.59
20251024T151023.00-0300,-29.203574,-50.897132,3.83,12,843.30,0.59
20251024T151024.00-0300,-29.203566,-50.897137,3.76,12,843.20,0.59
20251024T151025.00-0300,-29.203557,-50.897142,3.91,12,843.20,0.59
20251024T151026.00-0300,-29.203548,-50.897147,3.93,12,843.20,0.59
20251024T151027.00-0300,-29.203540,-50.897152,3.93,12,843.10,0.59
20251024T151029.00-0300,-29.203521,-50.897160,3.94,12,843.00,0.59
20251024T151030.00-0300,-29.203512,-50.897164,3.94,12,842.90,0.59
20251024T151031.00-0300,-29.203503,-50.897168,3.87,12,842.70,0.59
20251024T151032.00-0300,-29.203494,-50.897172,4.02,12,842.60,0.59
20251024T151033.00-0300,-29.203484,-50.897177,4.11,12,842.50,0.59
20251024T151034.00-0300,-29.203475,-50.897181,3.70,12,842.50,0.59
20251024T151035.00-0300,-29.203466,-50.897186,3.98,12,842.40,0.59
20251024T151036.00-0300,-29.203458,-50.897190,3.93,12,842.30,0.59
20251024T151037.00-0300,-29.203448,-50.897195,4.13,12,842.10,0.59
20251024T151038.00-0300,-29.203439,-50.897200,4.09,12,842.00,0.59
20251024T151039.00-0300,-29.203431,-50.897206,4.00,12,841.90,0.59
20251024T151040.00-0300,-29.203422,-50.897212,4.02,12,841.80,0.59
20251024T151041.00-0300,-29.203413,-50.897217,4.00,12,841.70,0.59
20251024T151042.00-0300,-29.203403,-50.897222,4.13,12,841.60,0.60
20251024T151043.00-0300,-29.203394,-50.897227,3.94,12,841.50,0.59
20251024T151044.00-0300,-29.203385,-50.897232,4.11,12,841.40,0.59
20251024T151045.00-0300,-29.203376,-50.897237,3.91,12,841.30,0.59
20251024T151046.00-0300,-29.203367,-50.897241,3.87,12,841.20,0.59
20251024T151047.00-0300,-29.203358,-50.897246,4.32,12,841.00,0.59
20251024T151048.00-0300,-29.203350,-50.897251,3.59,12,840.80,0.59
20251024T151049.00-0300,-29.203342,-50.897256,3.56,12,840.60,0.59
20251024T151050.00-0300,-29.203333,-50.897259,3.57,12,840.40,0.59
20251024T151051.00-0300,-29.203324,-50.897261,3.56,12,840.20,0.59
20251024T151052.00-0300,-29.203316,-50.897264,3.56,12,840.10,0.59
20251024T151053.00-0300,-29.203307,-50.897268,3.65,12,840.10,0.59
20251024T151054.00-0300,-29.203299,-50.897272,3.69,12,840.10,0.59
20251024T151055.00-0300,-29.203290,-50.897275,3.57,12,840.00,0.59
20251024T151056.00-0300,-29.203281,-50.897278,3.78,12,839.90,0.59
20251024T151057.00-0300,-29.203272,-50.897282,3.61,12,839.70,0.59
20251024T151058.00-0300,-29.203263,-50.897286,3.63,12,839.70,0.59
20251024T151059.00-0300,-29.203254,-50.897290,3.54,12,839.50,0.59
20251024T151100.00-0300,-29.203246,-50.897293,3.70,12,839.40,0.59
20251024T151101.00-0300,-29.203237,-50.897296,3.57,12,839.30,0.59
20251024T151103.00-0300,-29.203220,-50.897305,3.63,12,839.30,0.59
20251024T151104.00-0300,-29.203211,-50.897308,3.65,12,839.10,0.59
20251024T151105.00-0300,-29.203202,-50.897312,3.56,12,839.00,0.59
20251024T151106.00-0300,-29.203194,-50.897316,3.44,12,839.00,0.59
20251024T151107.00-0300,-29.203186,-50.897319,3.57,12,838.90,0.59
20251024T151108.00-0300,-29.203177,-50.897323,3.72,12,838.80,0.59
20251024T151109.00-0300,-29.203168,-50.897327,3.50,12,838.60,0.59
20251024T151110.00-0300,-29.203160,-50.897329,3.41,12,838.20,0.59
20251024T151111.00-0300,-29.203152,-50.897333,3.43,12,838.00,0.59
20251024T151112.00-0300,-29.203143,-50.897336,3.54,12,837.80,0.59
20251024T151113.00-0300,-29.203134,-50.897339,3.67,12,837.60,0.59
20251024T151114.00-0300,-29.203125,-50.897343,3.67,12,837.60,0.59
20251024T151115.00-0300,-29.203117,-50.897348,3.74,12,837.50,0.59
20251024T151116.00-0300,-29.203108,-50.897352,3.28,12,837.30,0.59
20251024T151117.00-0300,-29.203101,-50.897357,3.39,12,837.30,0.59
20251024T151118.00-0300,-29.203092,-50.897361,3.65,12,837.20,0.59
20251024T151119.00-0300,-29.203084,-50.897365,3.44,12,837.10,0.60
20251024T151120.00-0300,-29.203075,-50.897368,3.59,12,837.10,0.60
20251024T151121.00-0300,-29.203067,-50.897373,3.35,12,836.90,0.59
20251024T151122.00-0300,-29.203060,-50.897378,3.22,12,836.80,0.59
20251024T151123.00-0300,-29.203053,-50.897384,3.72,12,836.80,0.59
20251024T151124.00-0300,-29.203047,-50.897391,3.41,12,836.70,0.59
20251024T151125.00-0300,-29.203042,-50.897400,3.56,12,836.60,0.59
20251024T151126.00-0300,-29.203038,-50.897410,3.82,12,836.50,0.59
20251024T151127.00-0300,-29.203036,-50.897421,4.11,12,836.30,0.59
20251024T151128.00-0300,-29.203037,-50.897432,3.89,12,835.90,0.59
20251024T151129.00-0300,-29.203040,-50.897442,4.02,12,835.90,0.59
20251024T151130.00-0300,-29.203044,-50.897451,3.46,12,836.10,0.59
20251024T151131.00-0300,-29.203048,-50.897460,3.46,12,836.00,0.59
20251024T151132.00-0300,-29.203053,-50.897467,3.22,12,836.20,0.59
20251024T151133.00-0300,-29.203059,-50.897474,3.35,12,836.10,0.59
20251024T151134.00-0300,-29.203065,-50.897480,3.17,12,836.40,0.59
20251024T151135.00-0300,-29.203070,-50.897486,3.24,12,836.50,0.59
20251024T151136.00-0300,-29.203073,-50.897491,1.74,12,836.60,0.59
20251024T151137.00-0300,-29.203073,-50.897490,0.98,12,836.40,0.59
20251024T151139.00-0300,-29.203062,-50.897480,3.61,12,836.20,0.59
20251024T151140.00-0300,-29.203056,-50.897473,3.48,12,836.00,0.59
20251024T151141.00-0300,-29.203051,-50.897464,3.54,12,835.80,0.59
20251024T151142.00-0300,-29.203044,-50.897456,3.74,12,835.80,0.59
20251024T151143.00-0300,-29.203039,-50.897448,3.30,12,835.90,0.59
20251024T151144.00-0300,-29.203033,-50.897440,3.50,12,835.70,0.59
20251024T151145.00-0300,-29.203027,-50.897433,3.13,12,835.70,0.59
20251024T151146.00-0300,-29.203022,-50.897425,3.43,12,835.60,0.59
20251024T151147.00-0300,-29.203020,-50.897423,0.57,12,835.40,0.59
20251024T151148.00-0300,-29.203020,-50.897424,0.26,12,835.30,0.59
20251024T151149.00-0300,-29.203022,-50.897425,1.35,12,835.30,0.59
20251024T151150.00-0300,-29.203028,-50.897430,3.87,12,835.40,0.61
20251024T151151.00-0300,-29.203038,-50.897435,4.54,12,834.90,0.59
20251024T151152.00-0300,-29.203047,-50.897436,3.41,12,835.00,0.59
20251024T151153.00-0300,-29.203054,-50.897435,2.80,12,834.90,0.59
20251024T151154.00-0300,-29.203060,-50.897432,3.24,12,834.90,0.62
20251024T151155.00-0300,-29.203068,-50.897427,3.61,12,835.00,0.62
20251024T151156.00-0300,-29.203074,-50.897420,3.54,12,834.90,0.59
20251024T151157.00-0300,-29.203080,-50.897414,3.41,12,834.90,0.59
20251024T151158.00-0300,-29.203087,-50.897409,3.11,12,834.90,0.59
20251024T151159.00-0300,-29.203094,-50.897405,3.15,12,834.80,0.59
20251024T151200.00-0300,-29.203100,-50.897401,3.32,12,834.80,0.59
20251024T151201.00-0300,-29.203108,-50.897396,3.61,12,834.90,0.59
20251024T151202.00-0300,-29.203116,-50.897393,3.28,12,834.80,0.59
20251024T151203.00-0300,-29.203123,-50.897389,3.22,12,835.00,0.59
20251024T151204.00-0300,-29.203130,-50.897386,3.09,12,835.10,0.59
20251024T151205.00-0300,-29.203136,-50.897383,3.07,12,835.30,0.59
20251024T151206.00-0300,-29.203143,-50.897379,3.09,12,835.40,0.63
20251024T151208.00-0300,-29.203159,-50.897373,3.39,12,835.50,0.63
20251024T151209.00-0300,-29.203166,-50.897370,3.00,12,835.70,0.63
20251024T151210.00-0300,-29.203173,-50.897367,3.19,12,835.80,0.63
20251024T151211.00-0300,-29.203181,-50.897365,3.09,12,835.90,0.63
20251024T151212.00-0300,-29.203187,-50.897361,3.07,12,836.00,0.63
20251024T151213.00-0300,-29.203194,-50.897358,3.19,12,836.10,0.63
20251024T151214.00-0300,-29.203201,-50.897354,3.15,12,836.40,0.63
20251024T151215.00-0300,-29.203209,-50.897351,3.09,12,836.50,0.63
20251024T151216.00-0300,-29.203216,-50.897348,3.09,12,836.80,0.63
20251024T151217.00-0300,-29.203223,-50.897345,2.96,12,837.10,0.63
20251024T151218.00-0300,-29.203231,-50.897341,3.37,12,837.30,0.63
20251024T151219.00-0300,-29.203238,-50.897337,3.17,12,837.50,0.63
20251024T151220.00-0300,-29.203245,-50.897333,3.02,12,837.50,0.63
20251024T151221.00-0300,-29.203252,-50.897330,3.00,12,837.60,0.63
20251024T151222.00-0300,-29.203260,-50.897327,3.28,12,837.80,0.63
20251024T151223.00-0300,-29.203267,-50.897324,3.20,12,837.80,0.63
20251024T151224.00-0300,-29.203274,-50.897320,2.89,12,837.90,0.63
20251024T151225.00-0300,-29.203282,-50.897318,3.32,12,838.10,0.63
20251024T151226.00-0300,-29.203290,-50.897315,3.24,12,838.20,0.63
20251024T151227.00-0300,-29.203298,-50.897312,3.13,12,838.30,0.63
20251024T151228.00-0300,-29.203305,-50.897309,3.11,12,838.50,0.63
20251024T151229.00-0300,-29.203313,-50.897306,3.24,12,838.60,0.63
20251024T151230.00-0300,-29.203321,-50.897303,3.35,12,838.80,0.63
20251024T151231.00-0300,-29.203328,-50.897300,3.17,12,838.90,0.63
20251024T151232.00-0300,-29.203335,-50.897297,3.15,12,839.00,0.63
20251024T151233.00-0300,-29.203343,-50.897294,3.19,12,839.10,0.63
20251024T151234.00-0300,-29.203351,-50.897290,3.37,12,839.00,0.63
20251024T151235.00-0300,-29.203359,-50.897287,3.09,12,839.20,0.63
20251024T151236.00-0300,-29.203367,-50.897282,3.28,12,839.50,0.63
20251024T151238.00-0300,-29.203382,-50.897274,3.37,12,839.60,0.63
20251024T151239.00-0300,-29.203390,-50.897270,3.24,12,839.80,0.63
20251024T151240.00-0300,-29.203398,-50.897266,3.50,12,840.00,0.63
20251024T151241.00-0300,-29.203406,-50.897262,3.48,12,840.40,0.63
20251024T151242.00-0300,-29.203414,-50.897258,3.26,12,840.90,0.63
20251024T151243.00-0300,-29.203422,-50.897255,3.33,12,841.40,0.63
20251024T151244.00-0300,-29.203430,-50.897251,3.43,12,841.60,0.63
20251024T151245.00-0300,-29.203438,-50.897246,3.39,12,841.80,0.63
20251024T151246.00-0300,-29.203446,-50.897242,3.44,12,842.10,0.63
